ID,split
2998,train
2999,val
3000,train
3001,val
3002,train
3003,train
3004,train
3005,train
3006,train
3007,train
3008,train
3009,train
3010,train
3011,train
3012,test
3013,train
3014,train
3015,test
3016,val
3017,val
3018,train
3019,train
3020,train
3021,train
3022,test
3023,train
3024,train
3025,test
3026,val
3027,val
3028,test
3029,train
3030,train
3031,train
3032,val
3033,train
3034,train
3035,train
3036,train
3037,train
3038,test
3039,val
3040,train
3041,train
3042,train
3043,train
3044,test
3045,train
3046,val
3047,train
3048,train
3049,train
3050,train
3051,train
3052,train
3053,train
3054,train
3055,train
3056,train
3057,train
3058,train
3059,test
3060,train
3061,test
3062,train
3063,train
3064,test
3065,train
3066,val
3067,train
3068,train
3069,test
3070,val
3071,test
3072,train
3073,train
3074,train
3075,train
3076,train
3077,train
3078,test
3079,train
3080,val
3081,test
3082,train
3083,val
3084,train
3085,train
3086,train
3087,train
3088,train
3089,train
3090,train
3091,test
3092,train
3093,train
3094,train
3095,train
3096,train
3097,train
3098,train
3099,test
3100,train
3101,test
3102,test
3103,train
3104,train
3105,train
3106,test
3107,train
3108,val
3109,train
3110,train
3111,train
3112,val
3113,train
3114,train
3115,train
3116,train
3117,test
3118,train
3119,train
3120,train
3121,val
3122,train
3123,train
3124,train
3125,train
3126,train
3127,train
3128,train
3129,val
3130,train
3131,train
3132,val
3133,test
3134,train
3135,train
3136,train
3137,train
3138,train
3139,train
3140,train
3141,train
3142,train
3143,train
3144,test
3145,train
3146,train
3147,val
3148,train
3149,train
3150,train
3151,train
3152,train
3153,train
3154,train
3155,train
3156,train
3157,train
3158,train
3159,train
3160,train
3161,train
3162,train
3163,train
3164,train
3165,train
3166,train
3167,val
3168,train
3169,train
3170,test
3171,train
3172,train
3173,train
3174,train
3175,train
3176,train
3177,train
3178,train
3179,train
3180,train
3181,train
3182,train
3183,train
3184,train
3185,test
3186,train
3187,train
3188,val
3189,train
3190,train
3191,train
3192,train
3193,train
3194,test
3195,test
3196,train
3197,train
3198,train
3199,train
3200,train
3201,train
3202,train
3203,train
3204,train
3205,val
3206,train
3207,val
3208,val
3209,train
3210,train
3211,test
3212,train
3213,train
3214,train
3215,train
3216,train
3217,train
3218,train
3219,train
3220,train
3221,train
3222,test
3223,train
3224,train
3225,train
3226,train
3227,train
3228,train
3229,train
3230,train
3231,train
3232,train
3233,train
3234,test
3235,train
3236,train
3237,train
3238,train
3239,train
3240,train
3241,train
3242,train
3243,train
3244,train
3245,test
3246,train
3247,train
3248,train
3249,train
3250,train
3251,train
3252,val
3253,train
3254,train
3255,train
3256,train
3257,train
3258,train
3259,train
3260,train
3261,train
3262,train
3263,train
3264,train
3265,train
3266,train
3267,train
3268,train
3269,train
3270,train
3271,train
3272,train
3273,train
3274,train
3275,val
3276,test
3277,train
3278,train
3279,train
3280,train
3281,train
3282,train
3283,train
3284,train
3285,train
3286,train
3287,train
3288,train
3289,val
3290,val
3291,test
3292,train
3293,train
3294,train
3295,train
3296,val
3297,train
3298,val
3299,train
3300,train
3301,train
3302,train
3303,train
3304,train
3305,train
3306,val
3307,train
3308,test
3309,train
3310,train
3311,train
3312,train
3313,train
3314,train
3315,val
3316,test
3317,val
3318,train
3319,train
3320,train
3321,train
3322,train
3323,train
3324,test
3325,train
3326,val
3327,train
3328,train
3329,test
3330,train
3331,train
3332,train
3333,train
3334,train
3335,val
3336,train
3337,train
3338,train
3339,train
3340,train
3341,train
3342,train
3343,train
3344,train
3345,val
3346,train
3347,train
3348,train
3349,train
3350,train
3351,train
3352,test
3353,train
3354,test
3355,train
3356,val
3357,train
3358,train
3359,train
3360,train
3361,train
3362,train
3363,train
3364,train
3365,train
3366,train
3367,test
3368,train
3369,train
3370,val
3371,train
3372,train
3373,test
3374,train
3375,train
3376,test
3377,train
3378,train
3379,val
3380,train
3381,train
3382,train
3383,train
3384,train
3385,train
3386,train
3387,val
3388,val
3389,train
3390,train
3391,train
3392,train
3393,train
3394,test
3395,train
3396,train
3397,train
3398,train
3399,train
3400,train
3401,train
3402,train
3403,train
3404,train
3405,val
3406,train
3407,train
3408,train
3409,train
3410,test
3411,train
3412,val
3413,train
3414,val
3415,train
3416,train
3417,train
3418,train
3419,val
3420,train
3421,train
3422,test
3423,train
3424,train
3425,test
3426,test
3427,train
3428,train
3429,train
3430,train
3431,train
3432,train
3433,train
3434,val
3435,test
3436,train
3437,train
3438,train
3439,train
3440,train
3441,train
3442,train
3443,train
3444,train
3445,train
3446,test
3447,train
3448,test
3449,val
3450,val
3451,train
3452,train
3453,train
3454,train
3455,train
3456,train
3457,train
3458,train
3459,train
3460,train
3461,train
3462,train
3463,train
3464,val
3465,train
3466,val
3467,train
3468,test
3469,val
3470,val
3471,test
3472,train
3473,train
3474,train
3475,val
3476,train
3477,train
3478,train
3479,val
3480,train
3481,train
3482,train
3483,val
3484,train
3485,train
3486,train
3487,train
3488,test
3489,val
3490,train
3491,train
3492,train
3493,train
3494,train
3495,train
3496,test
3497,train
3498,train
3499,train
3500,train
3501,train
3502,train
3503,train
3504,train
3505,train
3506,train
3507,train
3508,train
3509,train
3510,val
3511,train
3512,train
3513,train
3514,train
3515,train
3516,train
3517,train
3518,train
3519,train
3520,train
3521,val
3522,train
3523,val
3524,train
3525,train
3526,train
3527,train
3528,val
3529,train
3530,train
3531,train
3532,train
3533,val
3534,train
3535,train
3536,train
3537,train
3538,train
3539,train
3540,train
3541,test
3542,train
3543,train
3544,train
3545,train
3546,train
3547,val
3548,train
3549,train
3550,train
3551,train
3552,train
3553,train
3554,train
3555,train
3556,train
3557,train
3558,train
3559,train
3560,val
3561,train
3562,train
3563,val
3564,train
3565,train
3566,train
3567,train
3568,train
3569,train
3570,train
3571,test
3572,train
3573,train
3574,test
3575,val
3576,train
3577,train
3578,train
3579,train
3580,train
3581,train
3582,train
3583,train
3584,train
3585,train
3586,test
3587,train
3588,train
3589,train
3590,train
3591,train
3592,train
3593,val
3594,train
3595,train
3596,val
3597,train
3598,train
3599,train
3600,val
3601,train
3602,test
3603,train
3604,train
3605,train
3606,train
3607,train
3608,train
3609,val
3610,train
3611,train
3612,val
3613,train
3614,train
3615,val
3616,train
3617,test
3618,val
3619,train
3620,train
3621,train
3622,train
3623,train
3624,train
3625,train
3626,train
3627,train
3628,train
3629,train
3630,train
3631,train
3632,train
3633,train
3634,train
3635,train
3636,test
3637,train
3638,train
3639,train
3640,train
3641,train
3642,train
3643,train
3644,val
3645,train
3646,train
3647,train
3648,test
3649,train
3650,train
3651,train
3652,val
3653,val
3654,train
3655,train
3656,train
3657,train
3658,train
3659,train
3660,train
3661,train
3662,train
3663,train
3664,train
3665,train
3666,train
3667,train
3668,train
3669,train
3670,val
3671,train
3672,train
3673,train
3674,train
3675,train
3676,train
3677,train
3678,train
3679,val
3680,train
3681,test
3682,train
3683,train
3684,train
3685,test
3686,train
3687,train
3688,train
3689,train
3690,test
3691,train
3692,train
3693,train
3694,test
3695,val
3696,train
3697,train
3698,train
3699,val
3700,train
3701,train
3702,train
3703,train
3704,train
3705,train
3706,val
3707,train
3708,test
3709,train
3710,train
3711,val
3712,train
3713,train
3714,train
3715,train
3716,train
3717,train
3718,test
3719,train
3720,train
3721,train
3722,val
3723,train
3724,train
3725,test
3726,train
3727,train
3728,train
3729,train
3730,train
3731,train
3732,train
3733,train
3734,train
3735,train
3736,train
3737,train
3738,train
3739,train
3740,train
3741,train
3742,train
3743,train
3744,train
3745,train
3746,test
3747,test
3748,train
3749,train
3750,train
3751,train
3752,test
3753,train
3754,val
3755,train
3756,val
3757,train
3758,train
3759,train
3760,train
3761,train
3762,train
3763,train
3764,train
3765,train
3766,train
3767,train
3768,train
3769,train
3770,train
3771,train
3772,train
3773,val
3774,test
3775,train
3776,train
3777,test
3778,train
3779,train
3780,train
3781,train
3782,val
3783,train
3784,train
3785,val
3786,test
3787,train
3788,train
3789,train
3790,train
3791,train
3792,train
3793,train
3794,train
3795,val
3796,train
3797,train
3798,train
3799,test
3800,train
3801,train
3802,train
3803,train
3804,train
3805,test
3806,train
3807,train
3808,train
3809,train
3810,train
3811,train
3812,train
3813,train
3814,val
3815,train
3816,train
3817,train
3818,train
3819,train
3820,test
3821,train
3822,test
3823,val
3824,train
3825,train
3826,train
3827,train
3828,val
3829,train
3830,train
3831,train
3832,train
3833,train
3834,test
3835,val
3836,train
3837,train
3838,test
3839,train
3840,train
3841,train
3842,train
3843,test
3844,train
3845,test
3846,train
3847,val
3848,train
3849,train
3850,train
3851,train
3852,train
3853,train
3854,val
3855,train
3856,test
3857,train
3858,test
3859,test
3860,test
3861,val
3862,train
3863,train
3864,train
3865,train
3866,train
3867,train
3868,train
3869,train
3870,train
3871,train
3872,train
3873,train
3874,train
3875,train
3876,train
3877,train
3878,test
3879,train
3880,train
3881,train
3882,test
3883,train
3884,train
3885,train
3886,train
3887,train
3888,train
3889,train
3890,test
3891,train
3892,val
3893,train
3894,train
3895,train
3896,train
3897,train
3898,train
3899,val
3900,train
3901,train
3902,train
3903,val
3904,train
3905,train
3906,train
3907,train
3908,train
3909,train
3910,test
3911,val
3912,train
3913,test
3914,train
3915,train
3916,train
3917,train
3918,train
3919,train
3920,test
3921,train
3922,train
3923,train
3924,train
3925,train
3926,train
3927,train
3928,train
3929,train
3930,train
3931,train
3932,val
3933,train
3934,train
3935,train
3936,train
3937,train
3938,train
3939,train
3940,train
3941,train
3942,train
3943,test
3944,train
3945,test
3946,train
3947,val
3948,train
3949,train
3950,train
3951,train
3952,train
3953,train
3954,train
3955,val
3956,val
3957,train
3958,train
3959,train
3960,train
3961,train
3962,train
3963,train
3964,train
3965,train
3966,train
3967,train
3968,train
3969,train
3970,train
3971,train
3972,val
3973,train
3974,train
3975,train
3976,train
3977,train
3978,train
3979,val
3980,train
3981,train
3982,train
3983,train
3984,train
3985,train
3986,train
3987,train
3988,train
3989,train
3990,val
3991,train
3992,val
3993,train
3994,train
3995,train
3996,train
3997,train
3998,val
3999,train
4000,train
4001,train
4002,train
4003,train
4004,train
4005,val
4006,train
4007,train
4008,train
4009,train
4010,train
4011,val
4012,train
4013,test
4014,train
4015,train
4016,val
4017,train
4018,train
4019,train
4020,train
4021,train
4022,train
4023,train
4024,test
4025,test
4026,train
4027,test
4028,train
4029,test
4030,train
4031,val
4032,test
4033,train
4034,train
4035,train
4036,val
4037,train
4038,train
4039,train
4040,train
4041,val
4042,train
4043,train
4044,val
4045,train
4046,train
4047,val
4048,train
4049,train
4050,train
4051,train
4052,train
4053,train
4054,val
4055,train
4056,train
4057,train
4058,train
4059,val
4060,train
4061,train
4062,train
4063,train
4064,train
4065,test
4066,train
4067,train
4068,train
4069,train
4070,test
4071,train
4072,train
4073,train
4074,test
4075,test
4076,train
4077,train
4078,train
4079,train
4080,train
4081,train
4082,val
4083,train
4084,train
4085,train
4086,train
4087,train
4088,train
4089,train
4090,train
4091,train
4092,test
4093,test
4094,train
4095,test
4096,train
4097,train
4098,train
4099,test
4100,test
4101,train
4102,train
4103,val
4104,train
4105,train
4106,train
4107,train
4108,train
4109,train
4110,train
4111,val
4112,val
4113,val
4114,train
4115,train
4116,train
4117,train
4118,train
4119,test
4120,train
4121,train
4122,train
4123,train
4124,test
4125,train
4126,train
4127,train
4128,train
4129,train
4130,test
4131,train
4132,train
4133,test
4134,train
4135,train
4136,train
4137,train
4138,train
4139,train
4140,test
4141,train
4142,train
4143,train
4144,train
4145,train
4146,train
4147,train
4148,test
4149,val
4150,train
4151,train
4152,train
4153,train
4154,train
4155,train
4156,train
4157,test
4158,train
4159,train
4160,train
4161,train
4162,train
4163,train
4164,train
4165,train
4166,test
4167,train
4168,train
4169,test
4170,train
4171,train
4172,train
4173,train
4174,train
4175,train
4176,train
4177,train
4178,train
4179,train
4180,train
4181,train
4182,train
4183,train
4184,train
4185,val
4186,train
4187,train
4188,train
4189,train
4190,val
4191,train
4192,val
4193,train
4194,val
4195,val
4196,train
4197,train
4198,train
4199,train
4200,train
4201,train
4202,train
4203,val
4204,train
4205,train
4206,test
4207,train
4208,train
4209,train
4210,test
4211,train
4212,train
4213,train
4214,train
4215,train
4216,test
4217,train
4218,train
4219,train
4220,val
4221,test
4222,train
4223,train
4224,train
4225,train
4226,train
4227,train
4228,train
4229,train
4230,train
4231,train
4232,val
4233,train
4234,train
4235,train
4236,train
4237,train
4238,test
4239,val
4240,train
4241,test
4242,train
4243,train
4244,train
4245,test
4246,train
4247,train
4248,train
4249,train
4250,train
4251,test
4252,train
4253,train
4254,train
4255,train
4256,train
4257,val
4258,test
4259,train
4260,train
4261,train
4262,train
4263,train
4264,train
4265,train
4266,test
4267,train
4268,train
4269,train
4270,test
4271,train
4272,train
4273,train
4274,train
4275,train
4276,train
4277,train
4278,train
4279,train
4280,test
4281,train
4282,test
4283,train
4284,train
4285,train
4286,train
4287,train
4288,train
4289,train
4290,train
4291,train
4292,val
4293,val
4294,train
4295,train
4296,train
4297,train
4298,train
4299,train
4300,train
4301,train
4302,val
4303,train
4304,train
4305,train
4306,train
4307,train
4308,train
4309,val
4310,train
4311,train
4312,train
4313,train
4314,val
4315,train
4316,val
4317,train
4318,train
4319,train
4320,train
4321,test
4322,train
4323,train
4324,train
4325,train
4326,val
4327,train
4328,train
4329,train
4330,val
4331,train
4332,train
4333,train
4334,train
4335,train
4336,train
4337,train
4338,test
4339,test
4340,val
4341,train
4342,val
4343,test
4344,train
4345,test
4346,train
4347,train
4348,val
4349,train
4350,train
4351,train
4352,train
4353,test
4354,test
4355,train
4356,train
4357,train
4358,train
4359,train
4360,test
4361,train
4362,train
4363,train
4364,train
4365,train
4366,test
4367,train
4368,train
4369,train
4370,train
4371,train
4372,train
4373,train
4374,train
4375,train
4376,train
4377,train
4378,train
4379,train
4380,train
4381,train
4382,train
4383,val
4384,train
4385,train
4386,train
4387,train
4388,val
4389,train
4390,train
4391,train
4392,train
4393,train
4394,train
4395,train
4396,train
4397,train
4398,train
4399,test
4400,train
4401,val
4402,val
4403,train
4404,val
4405,test
4406,train
4407,train
4408,train
4409,train
4410,train
4411,test
4412,train
4413,val
4414,train
4415,val
4416,train
4417,train
4418,train
4419,test
4420,train
4421,test
4422,train
4423,train
4424,train
4425,train
4426,train
4427,train
4428,train
4429,train
4430,val
4431,train
4432,train
4433,train
4434,train
4435,train
4436,train
4437,val
4438,train
4439,val
4440,train
4441,train
4442,train
4443,val
4444,train
4445,train
4446,train
4447,train
4448,train
4449,train
4450,train
4451,test
4452,train
4453,train
4454,train
4455,test
4456,val
4457,train
4458,train
4459,train
4460,test
4461,train
4462,train
4463,train
4464,train
4465,train
4466,train
4467,train
4468,test
4469,train
4470,train
4471,train
4472,train
4473,train
4474,train
4475,train
4476,train
4477,train
4478,test
4479,train
4480,train
4481,train
4482,train
4483,train
4484,train
4485,test
4486,train
4487,train
4488,train
4489,train
4490,train
4491,train
4492,train
4493,train
4494,train
4495,train
4496,train
4497,train
4498,train
4499,train
4500,train
4501,train
4502,test
4503,test
4504,train
4505,test
4506,train
4507,train
4508,train
4509,test
4510,train
4511,train
4512,train
4513,train
4514,val
4515,train
4516,train
4517,train
4518,train
4519,train
4520,train
4521,test
4522,train
4523,train
4524,train
4525,train
4526,train
4527,val
4528,train
4529,train
4530,train
4531,train
4532,train
4533,train
4534,test
4535,train
4536,train
4537,train
4538,train
4539,train
4540,train
4541,val
4542,train
4543,test
4544,train
4545,train
4546,train
4547,train
4548,train
4549,train
4550,test
4551,train
4552,train
4553,train
4554,train
4555,train
4556,train
4557,train
4558,train
4559,train
4560,train
4561,val
4562,train
4563,train
4564,train
4565,train
4566,train
4567,train
4568,train
4569,train
4570,train
4571,train
4572,train
4573,train
4574,train
4575,train
4576,train
4577,train
4578,train
4579,train
4580,train
4581,train
4582,train
4583,train
4584,train
4585,train
4586,train
4587,train
4588,train
4589,train
4590,train
4591,train
4592,train
4593,train
4594,train
4595,train
4596,train
4597,train
4598,train
4599,train
4600,train
4601,train
4602,train
4603,test
4604,train
4605,train
4606,train
4607,val
4608,train
4609,val
4610,train
4611,train
4612,train
4613,train
4614,train
4615,train
4616,train
4617,train
4618,val
4619,test
4620,train
4621,train
4622,train
4623,val
4624,train
4625,train
4626,train
4627,train
4628,train
4629,train
4630,val
4631,train
4632,train
4633,train
4634,train
4635,train
4636,train
4637,train
4638,train
4639,train
4640,train
4641,test
4642,val
4643,train
4644,train
4645,train
4646,train
4647,train
4648,train
4649,train
4650,train
4651,train
4652,train
4653,train
4654,test
4655,train
4656,train
4657,train
4658,train
4659,train
4660,val
4661,test
4662,train
4663,train
4664,test
4665,train
4666,test
4667,train
4668,val
4669,train
4670,train
4671,train
4672,test
4673,train
4674,train
4675,train
4676,train
4677,test
4678,train
4679,train
4680,val
4681,val
4682,train
4683,train
4684,train
4685,val
4686,test
4687,train
4688,train
4689,test
4690,train
4691,train
4692,test
4693,train
4694,val
4695,train
4696,test
4697,val
4698,train
4699,train
4700,train
4701,train
4702,train
4703,val
4704,train
4705,train
4706,train
4707,test
4708,val
4709,train
4710,train
4711,train
4712,train
4713,train
4714,train
4715,test
4716,train
4717,train
4718,train
4719,test
4720,train
4721,train
4722,val
4723,val
4724,train
4725,train
4726,train
4727,train
4728,train
4729,train
4730,train
4731,test
4732,val
4733,train
4734,train
4735,train
4736,train
4737,train
4738,train
4739,val
4740,train
4741,train
4742,train
4743,val
4744,test
4745,train
4746,train
4747,train
4748,train
4749,train
4750,train
4751,val
4752,train
4753,train
4754,train
4755,val
4756,val
4757,test
4758,train
4759,train
4760,val
4761,train
4762,train
4763,train
4764,train
4765,test
4766,train
4767,train
4768,val
4769,train
4770,train
4771,val
4772,train
4773,train
4774,train
4775,train
4776,train
4777,train
4778,train
4779,train
4780,val
4781,train
4782,train
4783,train
4784,train
4785,train
4786,val
4787,train
4788,train
4789,train
4790,val
4791,train
4792,test
4793,train
4794,train
4795,val
4796,train
4797,train
4798,train
4799,train
4800,train
4801,train
4802,train
4803,train
4804,train
4805,train
4806,train
4807,train
4808,val
4809,train
4810,train
4811,test
4812,train
4813,train
4814,train
4815,val
4816,train
4817,val
4818,train
4819,train
4820,val
4821,train
4822,train
4823,train
4824,train
4825,train
4826,train
4827,test
4828,train
4829,train
4830,test
4831,val
4832,train
4833,test
4834,test
4835,train
4836,train
4837,train
4838,train
4839,train
4840,train
4841,train
4842,train
4843,val
4844,train
4845,train
4846,train
4847,train
4848,train
4849,train
4850,train
4851,train
4852,train
4853,train
4854,train
4855,train
4856,train
4857,train
4858,train
4859,train
4860,train
4861,train
4862,train
4863,val
4864,test
4865,train
4866,train
4867,train
4868,train
4869,train
4870,train
4871,train
4872,train
4873,train
4874,train
4875,test
4876,train
4877,train
4878,test
4879,train
4880,train
4881,train
4882,val
4883,train
4884,train
4885,val
4886,test
4887,train
4888,train
4889,train
4890,val
4891,train
4892,train
4893,train
4894,train
4895,test
4896,train
4897,test
4898,train
4899,train
4900,train
4901,val
4902,train
4903,val
4904,train
4905,train
4906,train
4907,train
4908,train
4909,train
4910,train
4911,train
4912,train
4913,train
4914,val
4915,train
4916,train
4917,train
4918,train
4919,train
4920,train
4921,train
4922,train
4923,train
4924,test
4925,val
4926,train
4927,train
4928,train
4929,train
4930,train
4931,train
4932,train
4933,train
4934,train
4935,train
4936,train
4937,train
4938,train
4939,train
4940,train
4941,train
4942,train
4943,train
4944,train
4945,train
4946,train
4947,train
4948,val
4949,val
4950,train
4951,val
4952,train
4953,test
4954,test
4955,train
4956,train
4957,train
4958,train
4959,train
4960,test
4961,train
4962,train
4963,val
4964,val
4965,train
4966,train
4967,train
4968,train
4969,train
4970,train
4971,train
4972,train
4973,test
4974,train
4975,train
4976,test
4977,train
4978,train
4979,val
4980,train
4981,train
4982,train
4983,train
4984,train
4985,val
4986,test
4987,train
4988,train
4989,train
4990,val
4991,train
4992,train
4993,train
4994,val
4995,train
4996,train
4997,train
4998,train
4999,train
5000,test
5001,train
5002,val
5003,train
5004,train
5005,train
5006,train
5007,train
5008,train
5009,train
5010,train
5011,train
5012,train
5013,train
5014,train
5015,train
5016,train
5017,train
5018,train
5019,train
5020,train
5021,val
5022,train
5023,train
5024,test
5025,train
5026,test
5027,val
5028,train
5029,train
5030,train
5031,train
5032,train
5033,test
5034,train
5035,test
5036,train
5037,train
5038,train
5039,val
5040,train
5041,train
5042,train
5043,val
5044,train
5045,test
5046,train
5047,train
5048,train
5049,train
5050,test
5051,train
5052,train
5053,train
5054,train
5055,train
5056,train
5057,train
5058,train
5059,val
5060,train
5061,train
5062,test
5063,train
5064,train
5065,train
5066,train
5067,val
5068,train
5069,train
5070,train
5071,train
5072,test
5073,train
5074,train
5075,train
5076,train
5077,val
5078,train
5079,train
5080,train
5081,train
5082,train
5083,train
5084,train
5085,train
5086,train
5087,train
5088,train
5089,train
5090,train
5091,train
5092,train
5093,train
5094,train
5095,train
5096,val
5097,train
5098,train
5099,train
5100,test
5101,val
5102,train
5103,train
5104,train
5105,train
5106,train
5107,val
5108,test
5109,train
5110,train
5111,train
5112,train
5113,train
5114,train
5115,train
5116,train
5117,train
5118,test
5119,val
5120,train
5121,test
5122,train
5123,train
5124,train
5125,train
5126,val
5127,train
5128,train
5129,train
5130,train
5131,val
5132,train
5133,train
5134,train
5135,train
5136,train
5137,train
5138,train
5139,train
5140,train
5141,train
5142,train
5143,train
5144,train
5145,train
5146,test
5147,train
5148,train
5149,test
5150,train
5151,train
5152,train
5153,test
5154,test
5155,train
5156,train
5157,test
5158,train
5159,train
5160,train
5161,train
5162,train
5163,train
5164,train
5165,train
5166,test
5167,train
5168,train
5169,val
5170,val
5171,train
5172,train
5173,train
5174,val
5175,val
5176,train
5177,train
5178,train
5179,train
5180,train
5181,train
5182,val
5183,train
5184,val
5185,train
5186,train
5187,test
5188,train
5189,train
5190,train
5191,train
5192,train
5193,train
5194,train
5195,train
5196,val
5197,train
5198,train
5199,train
5200,train
5201,train
5202,train
5203,test
5204,train
5205,train
5206,train
5207,train
5208,train
5209,train
5210,train
5211,train
5212,train
5213,train
5214,train
5215,train
5216,train
5217,val
5218,train
5219,train
5220,train
5221,train
5222,train
5223,train
5224,train
5225,test
5226,val
5227,train
5228,train
5229,val
5230,train
5231,train
5232,train
5233,train
5234,train
5235,train
5236,train
5237,train
5238,train
5239,train
5240,test
5241,train
5242,train
5243,train
5244,train
5245,train
5246,train
5247,test
5248,train
5249,train
5250,train
5251,train
5252,train
5253,train
5254,train
5255,train
5256,train
5257,train
5258,train
5259,train
5260,val
5261,train
5262,train
5263,train
5264,test
5265,train
5266,train
5267,train
5268,test
5269,train
5270,train
5271,test
5272,train
5273,train
5274,train
5275,train
5276,train
5277,train
5278,test
5279,train
5280,test
5281,train
5282,train
5283,test
5284,train
5285,train
5286,train
5287,train
5288,train
5289,train
5290,train
5291,train
5292,train
5293,train
5294,train
5295,train
5296,train
5297,train
5298,train
5299,train
5300,train
5301,train
5302,train
5303,train
5304,train
5305,train
5306,train
5307,val
5308,train
5309,train
5310,train
5311,train
5312,train
5313,test
5314,train
5315,train
5316,train
5317,train
5318,train
5319,val
5320,train
5321,train
5322,train
5323,train
5324,train
5325,train
5326,train
5327,train
5328,test
5329,train
5330,train
5331,train
5332,val
5333,train
5334,val
5335,train
5336,test
5337,train
5338,train
5339,train
5340,train
5341,train
5342,train
5343,train
5344,train
5345,val
5346,train
5347,train
5348,train
5349,train
5350,train
5351,val
5352,train
5353,train
5354,train
5355,train
5356,train
5357,train
5358,train
5359,test
5360,train
5361,train
5362,val
5363,test
5364,val
5365,train
5366,train
5367,train
5368,train
5369,train
5370,train
5371,train
5372,test
5373,train
5374,train
5375,train
5376,train
5377,train
5378,train
5379,train
5380,train
5381,train
5382,train
5383,val
5384,train
5385,train
5386,train
5387,train
5388,train
5389,train
5390,train
5391,train
5392,train
5393,train
5394,train
5395,train
5396,train
5397,train
5398,test
5399,train
5400,test
5401,val
5402,train
5403,train
5404,test
5405,train
5406,train
5407,train
5408,train
5409,train
5410,train
5411,train
5412,train
5413,test
5414,train
5415,train
5416,train
5417,train
5418,train
5419,train
5420,train
5421,train
5422,test
5423,train
5424,train
5425,train
5426,train
5427,val
5428,train
5429,train
5430,train
5431,test
5432,train
5433,train
5434,train
5435,train
5436,train
5437,test
5438,test
5439,train
5440,train
5441,test
5442,train
5443,train
5444,train
5445,train
5446,train
5447,train
5448,train
5449,train
5450,train
5451,train
5452,train
5453,train
5454,val
5455,train
5456,train
5457,train
5458,train
5459,train
5460,train
5461,val
5462,train
5463,train
5464,train
5465,train
5466,train
5467,train
5468,train
5469,train
5470,train
5471,train
5472,train
5473,train
5474,val
5475,train
5476,train
5477,train
5478,train
5479,val
5480,train
5481,train
5482,train
5483,train
5484,train
5485,train
5486,train
5487,train
5488,train
5489,train
5490,val
5491,train
5492,test
5493,train
5494,train
5495,val
5496,train
5497,train
5498,train
5499,train
5500,train
5501,val
5502,train
5503,train
5504,train
5505,train
5506,train
5507,train
5508,val
5509,train
5510,train
5511,train
5512,val
5513,train
5514,val
5515,train
5516,train
5517,train
5518,train
5519,train
5520,val
5521,train
5522,train
5523,test
5524,train
5525,val
5526,train
5527,test
5528,test
5529,train
5530,train
5531,train
5532,train
5533,train
5534,train
5535,train
5536,train
5537,train
5538,val
5539,train
5540,train
5541,train
5542,train
5543,train
5544,train
5545,val
5546,train
5547,train
5548,train
5549,train
5550,test
5551,train
5552,train
5553,train
5554,train
5555,train
5556,train
5557,val
5558,train
5559,train
5560,val
5561,train
5562,train
5563,train
5564,train
5565,val
5566,train
5567,val
5568,train
5569,train
5570,train
5571,train
5572,train
5573,train
5574,train
5575,train
5576,train
5577,train
5578,train
5579,train
5580,train
5581,train
5582,train
5583,train
5584,train
5585,val
5586,train
5587,train
5588,train
5589,train
5590,train
5591,train
5592,train
5593,train
5594,train
5595,train
5596,test
5597,train
5598,train
5599,test
5600,train
5601,train
5602,test
5603,train
5604,train
5605,train
5606,train
5607,train
5608,train
5609,train
5610,train
5611,train
5612,train
5613,test
5614,test
5615,val
5616,train
5617,train
5618,train
5619,train
5620,train
5621,test
5622,train
5623,train
5624,train
5625,train
5626,train
5627,train
5628,test
5629,train
5630,train
5631,train
5632,train
5633,test
5634,train
5635,train
5636,test
5637,train
5638,train
5639,train
5640,val
5641,test
5642,train
5643,train
5644,train
5645,train
5646,train
5647,train
5648,train
5649,train
5650,train
5651,train
5652,train
5653,train
5654,test
5655,train
5656,train
5657,train
5658,train
5659,train
5660,train
5661,train
5662,train
5663,train
5664,train
5665,test
5666,val
5667,val
5668,train
5669,train
5670,train
5671,train
5672,train
5673,train
5674,train
5675,val
5676,train
5677,val
5678,train
5679,train
5680,train
5681,train
5682,val
5683,train
5684,test
5685,val
5686,train
5687,train
5688,train
5689,train
5690,train
5691,train
5692,train
5693,test
5694,train
5695,train
5696,train
5697,train
5698,val
5699,train
5700,train
5701,val
5702,train
5703,train
5704,train
5705,train
5706,train
5707,train
5708,train
5709,train
5710,test
5711,train
5712,val
5713,train
5714,train
5715,train
5716,train
5717,train
5718,train
5719,train
5720,train
5721,train
5722,train
5723,train
5724,test
5725,train
5726,train
5727,train
5728,train
5729,train
5730,train
5731,train
5732,train
5733,train
5734,val
5735,train
5736,train
5737,train
5738,train
5739,train
5740,train
5741,val
5742,train
5743,train
5744,test
5745,train
5746,train
5747,train
5748,test
5749,test
5750,train
5751,train
5752,train
5753,train
5754,train
5755,train
5756,train
5757,val
5758,train
5759,val
5760,train
5761,train
5762,test
5763,val
5764,val
5765,train
5766,train
5767,test
5768,test
5769,train
5770,val
5771,train
5772,train
5773,train
5774,test
5775,train
5776,train
5777,train
5778,train
5779,train
5780,train
5781,train
5782,train
5783,train
5784,train
5785,train
5786,test
5787,train
5788,test
5789,train
5790,train
5791,train
5792,train
5793,val
5794,train
5795,train
5796,train
